Fecha,ID,Lugar,I. CRIMINALIDAD CONVENCIONAL,1. Homicidios dolosos y asesinatos consumados,2. Homicidios dolosos y asesinatos en grado tentativa,3. Delitos graves y menos graves de lesiones y riña tumultuaria,4. Secuestro,5. Delitos contra la libertad sexual,5.1.-Agresión sexual con penetración,5.2.-Resto de delitos contra la libertad sexual,6. Robos con violencia e intimidación,"7. Robos con fuerza en domicilios, establecimientos y otras instalaciones",7.1.-Robos con fuerza en domicilios,8. Hurtos,9. Sustracciones de vehículos,10. Tráfico de drogas,11. Resto de criminalidad convencional,II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),12.-Estafas informáticas,13.-Otros ciberdelitos,III. TOTAL INFRACCIONES PENALES,Orden Total
2024,145,05019 Ávila,"26,1396293300752",0,"0,0172084459052503","0,326960472199756","0,0172084459052503","0,292543580389255","0,0860422295262515","0,206501350863004","0,430211147631257","1,91013749548278","1,23900810517802","6,86616991619487","0,326960472199756","0,0688337836210012","15,883395570546","12,7342499698852","11,891036120528","0,843213849357265","38,8738792999604",291
2024,81,41069 Palacios y Villafranca (Los),"28,2787625461207",0,0,"1,39329669479062","0,0516035812885414","0,309621487731249","0,0258017906442707","0,283819697086978","0,309621487731249","1,57390922930051","0,799855509972392","6,55365482364476","0,154810743865624","0,206414325154166","17,725830172614","10,578734164151","9,08223030678329","1,4965038573677","38,8574967102717",292
2024,164,02081 Villarrobledo,"28,3033805716095",0,0,"0,633362362441612",0,"0,197925738263004","0,0395851476526007","0,158340590610403","0,316681181220806","1,14796928192542","0,633362362441612","7,95661467817275","0,118755442957802","0,712532657746813","17,2195392288813","10,4900641279392","8,43163645000396","2,05842767793524","38,7934446995487",293
2024,388,30027 Molina de Segura,"31,4221929722685",0,"0,0645219568219065","0,477462480482108",0,"0,503271263210871","0,154852696372576","0,348418566838295","1,10977765733679","2,90348805698579","2,24536409740235","7,3813118604261","0,645219568219065","0,232279044558863","18,104861084227","7,36840746906172","6,47800446491941","0,89040300414231","38,7906004413302",294
2024,317,10037 Cáceres,"26,0677512676144",0,"0,0311071017513298","0,394023288850178",0,"0,383654254933068","0,0725832374197696","0,311071017513298","0,352547153181738","1,45166474839539","0,995427256042554","7,47607345423627","0,124428407005319","0,352547153181738","15,5017057060794","12,6916975145426","8,83441689737767","3,8572806171649","38,759448782157",295
2024,151,24142 San Andrés del Rabanedo,"25,1974300629099",0,0,"0,0669254450542096",0,"0,133850890108419",0,"0,133850890108419","0,200776335162629","0,870030785704725","0,803105340650515","6,45830544773123","0,368089947798153",0,"17,0994512113506","13,3516262883148","11,812341052068","1,53928523624682","38,5490563512247",296
2024,230,17114 Olot,"28,8238627582299","0,0257585904899284",0,"0,463654628818711",0,"0,463654628818711","0,206068723919427","0,257585904899284","1,44248106743599","4,06985729740869","2,78192777291227","8,60336922363608","0,360620266858998","0,180310133429499","13,2141569213333","9,710988614703","9,50491989078358","0,206068723919427","38,5348513729329",297
2024,382,30015 Caravaca de la Cruz,"29,8507462686567",0,0,"0,807816587167257",0,"0,230804739190645","0,0384674565317741","0,192337282658871","0,65394676104016","2,2311124788429","1,53869826127096","7,11647945837821","0,153869826127097","0,923218956762579","17,7334974611479","8,65517771964918","7,65502384982305","1,00015386982613","38,5059239883059",298
2024,109,07032 Maó-Mahón,"30,6387455208915","0,0328741904730596","0,0328741904730596","0,723232190407311",0,"0,624609618988132","0,164370952365298","0,460238666622834","0,131496761892238","0,558861238042013","0,262993523784477","6,24609618988132","0,328741904730596","0,756106380880371","21,2038528551234","7,85693152306124","7,49531542785759","0,361616095203656","38,4956770439528",299
2024,44,21042 Isla Cristina,"37,0592856152673",0,"0,0462085855551962","1,01658888221432","0,0462085855551962","0,231042927775981","0,0462085855551962","0,184834342220785","0,462085855551962","1,98696917887343","1,38625756665588","5,26777875329236","0,508294441107158","0,462085855551962","27,0320225497898","1,43246615221108","1,10900605332471","0,323460098886373","38,4917517674784",300
